,CustomerID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment
2209,15333.0,7,1,1028.56,1,1,4,114,hibernating
2210,15334.0,6,3,351.67,2,3,2,232,at risk
2211,15335.0,2,1,173.97,3,1,1,311,about to sleep
2212,15339.0,3,3,557.5699999999999,3,3,3,333,need attention
2213,15341.0,3,1,2020.52,2,1,5,215,hibernating
2214,15342.0,4,2,391.76,2,2,2,222,hibernating
2215,15343.0,3,1,364.5,2,1,2,212,hibernating
2216,15344.0,1,5,476.58,5,4,3,543,champions
2217,15345.0,2,2,367.68999999999994,3,2,2,322,about to sleep
2218,15346.0,11,1,252.42000000000002,1,1,2,112,hibernating
2219,15347.0,12,0,0.0,1,1,1,111,hibernating
2220,15348.0,3,1,158.04,2,1,1,211,hibernating
2221,15349.0,6,2,473.80999999999995,2,2,3,223,hibernating
2222,15350.0,12,0,0.0,1,1,1,111,hibernating
2223,15351.0,1,8,1600.8600000000001,4,5,4,454,loyal customers
2224,15353.0,9,1,465.37000000000006,1,1,3,113,hibernating
2225,15355.0,1,2,277.05,4,2,2,422,potential loyalists
2226,15356.0,1,9,2616.28,4,5,5,455,loyal customers
2227,15358.0,1,27,7610.249999999999,5,5,5,555,champions
2228,15360.0,2,1,427.92999999999995,3,1,2,312,about to sleep
2229,15361.0,12,1,418.9200000000001,1,1,2,112,hibernating
2230,15363.0,8,1,-7.95,1,1,1,111,hibernating
2231,15364.0,4,2,913.1900000000002,2,2,4,224,hibernating
2232,15365.0,1,9,1330.4499999999998,4,5,4,454,loyal customers
2233,15366.0,3,2,602.51,2,2,3,223,hibernating
2234,15367.0,2,5,1867.6899999999996,3,4,4,344,loyal customers
2235,15368.0,1,1,446.94000000000005,4,1,3,413,promising
2236,15369.0,5,1,-1592.49,2,1,1,211,hibernating
2237,15370.0,2,8,2360.55,3,5,5,355,loyal customers
2238,15372.0,5,1,2007.4,2,1,5,215,hibernating
2239,15373.0,1,12,1878.8100000000002,5,5,4,554,champions
2240,15374.0,5,1,168.0,2,1,1,211,hibernating
2241,15376.0,2,3,1233.3600000000001,3,3,4,334,need attention
2242,15379.0,6,8,3631.8900000000003,2,5,5,255,can't loose
2243,15380.0,1,5,1452.26,5,4,4,544,champions
2244,15381.0,8,2,596.85,1,2,3,123,hibernating
2245,15382.0,1,8,5927.860000000001,4,5,5,455,loyal customers
2246,15384.0,6,2,642.4099999999999,2,2,3,223,hibernating
2247,15385.0,2,1,316.88,3,1,2,312,about to sleep
2248,15386.0,7,1,394.14,1,1,2,112,hibernating
2249,15388.0,9,1,140.54,1,1,1,111,hibernating
2250,15389.0,6,1,500.0,2,1,3,213,hibernating
2251,15392.0,1,5,1515.7300000000002,5,4,4,544,champions
2252,15393.0,1,2,231.86,4,2,2,422,potential loyalists
2253,15394.0,1,4,2183.54,5,4,5,545,champions
2254,15395.0,11,1,107.45000000000002,1,1,1,111,hibernating
2255,15396.0,4,1,288.17999999999995,2,1,2,212,hibernating
2256,15397.0,10,1,94.0,1,1,1,111,hibernating
2257,15398.0,1,3,1339.6299999999997,4,3,4,434,potential loyalists
2258,15399.0,1,3,815.77,5,3,3,533,potential loyalists
2259,15400.0,4,6,666.7,2,4,3,243,at risk
2260,15402.0,5,2,626.77,2,2,3,223,hibernating
2261,15405.0,7,1,349.1,1,1,2,112,hibernating
2262,15406.0,1,5,426.61,4,4,2,442,loyal customers
2263,15407.0,2,4,1056.44,3,4,4,344,loyal customers
2264,15408.0,9,1,267.18,1,1,2,112,hibernating
2265,15410.0,3,9,3450.8399999999997,2,5,5,255,can't loose
2266,15411.0,1,5,1346.3799999999999,4,4,4,444,loyal customers
2267,15412.0,6,1,190.53,2,1,1,211,hibernating
2268,15414.0,1,3,774.9000000000001,5,3,3,533,potential loyalists
2269,15415.0,11,1,572.81,1,1,3,113,hibernating
2270,15416.0,3,5,3974.370000000001,3,4,5,345,loyal customers
2271,15417.0,3,1,508.80000000000007,2,1,3,213,hibernating
2272,15419.0,1,1,135.85999999999999,4,1,1,411,promising
2273,15421.0,2,4,950.36,3,4,4,344,loyal customers
2274,15422.0,11,2,97.7,1,2,1,121,hibernating
2275,15423.0,2,1,43.5,3,1,1,311,about to sleep
2276,15424.0,9,2,383.34000000000003,1,2,2,122,hibernating
2277,15426.0,1,5,1023.4300000000001,4,4,4,444,loyal customers
2278,15427.0,2,3,1483.1399999999999,3,3,4,334,need attention
2279,15428.0,1,1,93.78,4,1,1,411,promising
2280,15429.0,1,3,364.9,4,3,2,432,potential loyalists
2281,15432.0,1,1,171.19,4,1,1,411,promising
2282,15433.0,3,3,417.86999999999983,2,3,2,232,at risk
2283,15434.0,1,6,997.4800000000002,5,4,4,544,champions
2284,15435.0,1,1,149.29000000000002,4,1,1,411,promising
2285,15436.0,1,3,1122.53,4,3,4,434,potential loyalists
2286,15437.0,9,1,200.16,1,1,1,111,hibernating
2287,15438.0,5,1,156.57999999999998,2,1,1,211,hibernating
2288,15440.0,2,3,383.68,3,3,2,332,need attention
2289,15442.0,9,1,594.0,1,1,3,113,hibernating
2290,15443.0,1,8,3212.16,5,5,5,555,champions
2291,15444.0,1,2,1418.2600000000002,5,2,4,524,potential loyalists
2292,15445.0,9,1,113.5,1,1,1,111,hibernating
2293,15447.0,11,1,155.17,1,1,1,111,hibernating
2294,15448.0,11,1,494.64,1,1,3,113,hibernating
2295,15449.0,1,5,971.22,4,4,4,444,loyal customers
2296,15450.0,1,1,429.84,4,1,2,412,promising
2297,15452.0,1,3,538.73,4,3,3,433,potential loyalists
2298,15453.0,1,7,1388.37,5,5,4,554,champions
2299,15454.0,12,1,179.10000000000002,1,1,1,111,hibernating
2300,15456.0,10,3,447.2199999999999,1,3,3,133,at risk
2301,15457.0,9,1,237.07,1,1,2,112,hibernating
2302,15458.0,1,1,161.64,4,1,1,411,promising
2303,15460.0,12,1,216.76,1,1,2,112,hibernating
2304,15462.0,4,3,234.60000000000002,2,3,2,232,at risk
2305,15463.0,1,1,126.14,4,1,1,411,promising
2306,15464.0,12,1,1048.85,1,1,4,114,hibernating
2307,15465.0,1,23,6409.2699999999995,4,5,5,455,loyal customers
2308,15466.0,3,1,334.53000000000003,2,1,2,212,hibernating
2309,15467.0,1,4,511.8799999999999,5,4,3,543,champions
2310,15468.0,2,5,438.4599999999999,3,4,2,342,loyal customers
2311,15469.0,2,4,504.49999999999994,3,4,3,343,loyal customers
2312,15471.0,1,1,469.4799999999999,5,1,3,513,new customers
2313,15472.0,4,1,371.5600000000001,2,1,2,212,hibernating
2314,15473.0,1,10,1465.2,4,5,4,454,loyal customers
2315,15475.0,3,1,454.10999999999996,2,1,3,213,hibernating
2316,15478.0,2,2,1441.42,3,2,4,324,about to sleep
2317,15480.0,4,1,905.5,2,1,4,214,hibernating
2318,15482.0,1,16,6568.719999999999,4,5,5,455,loyal customers
2319,15483.0,6,4,233.81,2,4,2,242,at risk
2320,15484.0,1,5,3563.11,5,4,5,545,champions
2321,15485.0,1,2,1624.9099999999999,4,2,4,424,potential loyalists
2322,15488.0,4,1,91.32000000000001,2,1,1,211,hibernating
2323,15489.0,1,4,1090.0300000000002,4,4,4,444,loyal customers
2324,15491.0,4,7,3090.8499999999995,2,5,5,255,can't loose
2325,15492.0,1,2,659.4599999999998,4,2,3,423,potential loyalists
2326,15493.0,2,7,1967.2499999999998,3,5,5,355,loyal customers
2327,15494.0,1,2,1299.23,4,2,4,424,potential loyalists
2328,15497.0,1,3,1259.7,4,3,4,434,potential loyalists
2329,15498.0,1,32,11700.740000000002,5,5,5,555,champions
2330,15500.0,1,4,1131.56,5,4,4,544,champions
2331,15502.0,1,17,4997.459999999999,4,5,5,455,loyal customers
2332,15503.0,12,1,147.09,1,1,1,111,hibernating
2333,15504.0,3,1,52.83,2,1,1,211,hibernating
2334,15505.0,2,7,3497.1400000000003,3,5,5,355,loyal customers
2335,15506.0,1,3,979.26,4,3,4,434,potential loyalists
2336,15507.0,6,1,492.36000000000007,2,1,3,213,hibernating
2337,15508.0,7,6,1000.27,1,4,4,144,at risk
2338,15510.0,11,1,250.0,1,1,2,112,hibernating
2339,15511.0,1,5,909.23,4,4,4,444,loyal customers
2340,15512.0,6,2,121.0,2,2,1,221,hibernating
2341,15513.0,1,20,13206.580000000002,4,5,5,455,loyal customers
2342,15514.0,1,13,2963.19,4,5,5,455,loyal customers
2343,15516.0,2,3,62.43,3,3,1,331,need attention
2344,15517.0,8,1,267.03000000000003,1,1,2,112,hibernating
2345,15518.0,3,13,1911.8899999999999,3,5,5,355,loyal customers
2346,15520.0,1,1,343.5,5,1,2,512,new customers
2347,15521.0,2,13,2574.6499999999996,3,5,5,355,loyal customers
2348,15522.0,2,2,398.84,3,2,2,322,about to sleep
2349,15523.0,3,1,412.01,2,1,2,212,hibernating
2350,15524.0,1,1,440.0,4,1,2,412,promising
2351,15525.0,1,3,497.0899999999999,5,3,3,533,potential loyalists
2352,15526.0,2,2,148.44,3,2,1,321,about to sleep
2353,15527.0,1,10,2348.8199999999997,4,5,5,455,loyal customers
2354,15528.0,9,1,229.32999999999998,1,1,2,112,hibernating
2355,15529.0,1,11,3672.1200000000003,4,5,5,455,loyal customers
2356,15530.0,1,4,1502.35,4,4,4,444,loyal customers
2357,15531.0,1,2,2007.44,5,2,5,525,potential loyalists
2358,15532.0,1,6,1517.08,4,4,4,444,loyal customers
2359,15533.0,1,5,746.92,4,4,3,443,loyal customers
2360,15535.0,6,6,472.65,2,4,3,243,at risk
2361,15537.0,6,1,110.92000000000002,2,1,1,211,hibernating
2362,15539.0,1,1,538.46,5,1,3,513,new customers
2363,15540.0,1,1,213.30000000000004,5,1,1,511,new customers
2364,15541.0,4,1,85.13,2,1,1,211,hibernating
2365,15543.0,10,1,127.86,1,1,1,111,hibernating
2366,15544.0,1,10,3187.97,5,5,5,555,champions
2367,15545.0,2,1,157.39000000000001,3,1,1,311,about to sleep
2368,15547.0,1,14,4954.84,5,5,5,555,champions
2369,15549.0,3,4,1655.76,2,4,4,244,at risk
2370,15550.0,1,4,575.63,5,4,3,543,champions
2371,15551.0,2,1,436.05999999999995,3,1,2,312,about to sleep
2372,15552.0,8,1,90.12,1,1,1,111,hibernating
2373,15553.0,3,1,437.23,3,1,2,312,about to sleep
2374,15554.0,10,1,217.2,1,1,2,112,hibernating
2375,15555.0,1,18,3939.42,4,5,5,455,loyal customers
2376,15556.0,1,1,279.77,4,1,2,412,promising
2377,15557.0,1,1,473.65,4,1,3,413,promising
2378,15561.0,1,5,722.74,4,4,3,443,loyal customers
2379,15562.0,12,1,134.55,1,1,1,111,hibernating
2380,15563.0,1,7,1319.69,5,5,4,554,champions
2381,15565.0,2,2,173.16000000000003,3,2,1,321,about to sleep
2382,15567.0,1,1,186.01000000000002,4,1,1,411,promising
2383,15568.0,1,3,758.29,5,3,3,533,potential loyalists
2384,15569.0,4,5,1375.7099999999998,2,4,4,244,at risk
2385,15570.0,1,12,3592.3199999999997,5,5,5,555,champions
2386,15571.0,1,4,650.4300000000001,4,4,3,443,loyal customers
2387,15572.0,1,7,2552.86,5,5,5,555,champions
2388,15573.0,2,2,607.45,4,2,3,423,potential loyalists
2389,15574.0,6,3,326.59999999999997,2,3,2,232,at risk
2390,15576.0,2,1,940.6700000000001,3,1,4,314,about to sleep
2391,15577.0,5,3,258.88,2,3,2,232,at risk
2392,15578.0,6,1,127.1,2,1,1,211,hibernating
2393,15579.0,3,2,348.6,3,2,2,322,about to sleep
2394,15581.0,5,13,3157.63,2,5,5,255,can't loose
2395,15582.0,1,3,682.9100000000001,4,3,3,433,potential loyalists
2396,15584.0,1,5,722.6099999999999,4,4,3,443,loyal customers
2397,15585.0,6,1,455.29999999999995,2,1,3,213,hibernating
2398,15587.0,2,4,913.6800000000001,3,4,4,344,loyal customers
2399,15589.0,9,4,456.58000000000004,1,4,3,143,at risk
2400,15590.0,10,1,-30.19,1,1,1,111,hibernating
2401,15592.0,2,1,388.58,3,1,2,312,about to sleep
2402,15593.0,3,1,199.8,3,1,1,311,about to sleep
2403,15594.0,1,6,1767.5299999999997,4,4,4,444,loyal customers
2404,15596.0,4,8,941.02,2,5,4,254,can't loose
2405,15597.0,1,2,315.71999999999997,4,2,2,422,potential loyalists
2406,15598.0,2,3,235.68,3,3,2,332,need attention
2407,15599.0,1,2,761.74,4,2,3,423,potential loyalists
2408,15601.0,1,16,5976.98,5,5,5,555,champions
2409,15602.0,1,14,991.0799999999999,5,5,4,554,champions
2410,15603.0,3,1,48.480000000000004,2,1,1,211,hibernating
2411,15604.0,2,1,216.39,3,1,2,312,about to sleep
2412,15605.0,2,4,1003.3800000000001,3,4,4,344,loyal customers
2413,15606.0,2,11,2422.64,3,5,5,355,loyal customers
2414,15607.0,12,1,104.76,1,1,1,111,hibernating
2415,15608.0,1,4,1093.68,4,4,4,444,loyal customers
2416,15609.0,7,2,270.03000000000003,1,2,2,122,hibernating
2417,15610.0,2,1,112.46,3,1,1,311,about to sleep
2418,15611.0,1,15,1568.3899999999999,5,5,4,554,champions
2419,15612.0,2,2,195.15,3,2,1,321,about to sleep
2420,15615.0,1,27,10360.039999999999,5,5,5,555,champions
2421,15618.0,2,5,747.031,3,4,3,343,loyal customers
2422,15619.0,1,1,336.40000000000003,5,1,2,512,new customers
2423,15620.0,2,6,1524.3999999999999,3,4,4,344,loyal customers
2424,15621.0,1,6,1158.77,5,4,4,544,champions
2425,15622.0,1,16,3224.5299999999997,5,5,5,555,champions
2426,15623.0,5,1,301.03,2,1,2,212,hibernating
2427,15624.0,4,4,588.13,2,4,3,243,at risk
2428,15625.0,4,8,1504.5600000000002,2,5,4,254,can't loose
2429,15626.0,3,2,675.7999999999998,2,2,3,223,hibernating
2430,15628.0,1,9,2546.4600000000005,5,5,5,555,champions
2431,15630.0,2,3,1180.3999999999996,3,3,4,334,need attention
2432,15632.0,1,10,3147.31,4,5,5,455,loyal customers
2433,15634.0,1,1,243.55,4,1,2,412,promising
2434,15636.0,3,2,724.76,2,2,3,223,hibernating
2435,15637.0,2,1,223.36,3,1,2,312,about to sleep
2436,15638.0,10,1,-94.0,1,1,1,111,hibernating
2437,15639.0,5,1,425.32,2,1,2,212,hibernating
2438,15640.0,1,16,12099.619999999999,5,5,5,555,champions
2439,15641.0,4,4,1887.1999999999998,2,4,4,244,at risk
2440,15643.0,6,6,647.4000000000001,1,4,3,143,at risk
2441,15644.0,6,4,813.0,2,4,3,243,at risk
2442,15645.0,1,1,612.01,4,1,3,413,promising
2443,15646.0,6,3,235.34000000000003,2,3,2,232,at risk
2444,15648.0,7,4,599.8999999999999,1,4,3,143,at risk
2445,15649.0,12,1,306.0,1,1,2,112,hibernating
2446,15651.0,2,3,646.3,3,3,3,333,need attention
2447,15652.0,4,1,337.74,2,1,2,212,hibernating
2448,15653.0,4,2,877.4399999999999,2,2,4,224,hibernating
2449,15654.0,1,2,922.5300000000002,5,2,4,524,potential loyalists
2450,15655.0,8,2,511.32000000000005,1,2,3,123,hibernating
2451,15656.0,2,4,748.5000000000001,3,4,3,343,loyal customers
2452,15657.0,1,1,30.0,4,1,1,411,promising
2453,15658.0,7,7,652.6999999999999,1,5,3,153,can't loose
2454,15659.0,2,1,306.45000000000005,3,1,2,312,about to sleep
2455,15660.0,1,11,1342.71,4,5,4,454,loyal customers
2456,15661.0,11,2,309.79999999999995,1,2,2,122,hibernating
2457,15663.0,4,1,138.14,2,1,1,211,hibernating
2458,15664.0,2,2,358.63,3,2,2,322,about to sleep
2459,15665.0,6,2,2242.0100000000007,2,2,5,225,hibernating
2460,15667.0,2,1,301.32000000000005,3,1,2,312,about to sleep
2461,15668.0,8,1,76.32000000000001,1,1,1,111,hibernating
2462,15669.0,2,5,677.6899999999999,3,4,3,343,loyal customers
2463,15670.0,10,1,173.05,1,1,1,111,hibernating
2464,15671.0,1,10,2635.4900000000002,4,5,5,455,loyal customers
2465,15673.0,3,4,2881.02,2,4,5,245,at risk
2466,15674.0,3,8,1744.0200000000002,2,5,4,254,can't loose
2467,15675.0,3,3,323.69,2,3,2,232,at risk
2468,15676.0,1,5,3324.0899999999997,5,4,5,545,champions
2469,15677.0,2,1,657.23,3,1,3,313,about to sleep
2470,15678.0,2,1,352.70000000000005,3,1,2,312,about to sleep
2471,15679.0,1,4,781.2799999999999,4,4,3,443,loyal customers
2472,15680.0,1,2,854.7900000000001,5,2,3,523,potential loyalists
2473,15681.0,1,6,946.3600000000001,4,4,4,444,loyal customers
2474,15683.0,4,1,193.75,2,1,1,211,hibernating
2475,15687.0,1,11,2981.5,5,5,5,555,champions
2476,15689.0,4,2,254.1,2,2,2,222,hibernating
2477,15690.0,1,2,239.76,5,2,2,522,potential loyalists
2478,15691.0,9,1,136.8,1,1,1,111,hibernating
2479,15692.0,1,1,191.03999999999996,4,1,1,411,promising
2480,15694.0,1,13,5591.27,5,5,5,555,champions
2481,15695.0,9,2,409.98,1,2,2,122,hibernating
2482,15696.0,2,12,2644.4600000000005,3,5,5,355,loyal customers
2483,15699.0,1,1,309.6499999999999,4,1,2,412,promising
2484,15700.0,6,3,664.0299999999999,2,3,3,233,at risk
2485,15701.0,1,4,1542.1400000000003,5,4,4,544,champions
2486,15703.0,9,1,211.5,1,1,1,111,hibernating
2487,15704.0,5,4,2293.62,2,4,5,245,at risk
2488,15705.0,7,1,143.10000000000002,1,1,1,111,hibernating
2489,15706.0,3,7,1001.8099999999998,3,5,4,354,loyal customers
2490,15707.0,2,4,945.58,3,4,4,344,loyal customers
2491,15708.0,2,9,2987.36,3,5,5,355,loyal customers
2492,15709.0,10,1,133.25,1,1,1,111,hibernating
2493,15712.0,1,5,1072.36,5,4,4,544,champions
2494,15713.0,5,2,175.6,2,2,1,221,hibernating
2495,15714.0,1,2,330.88,4,2,2,422,potential loyalists
2496,15716.0,5,3,571.71,2,3,3,233,at risk
2497,15717.0,8,1,150.3,1,1,1,111,hibernating
2498,15719.0,2,14,5043.96,3,5,5,355,loyal customers
2499,15720.0,1,1,598.73,4,1,3,413,promising
2500,15721.0,1,1,507.08,4,1,3,413,promising
2501,15722.0,2,6,2181.2100000000005,3,4,5,345,loyal customers
2502,15723.0,12,0,0.0,1,1,1,111,hibernating
2503,15724.0,7,3,212.3,1,3,1,131,at risk
2504,15725.0,1,1,415.25,4,1,2,412,promising
2505,15727.0,1,7,5178.96,4,5,5,455,loyal customers
2506,15728.0,2,1,-134.8,3,1,1,311,about to sleep
2507,15729.0,7,2,62.0,1,2,1,121,hibernating
2508,15730.0,3,4,1108.38,3,4,4,344,loyal customers
2509,15732.0,7,1,156.01999999999998,1,1,1,111,hibernating
2510,15733.0,10,1,162.3,1,1,1,111,hibernating
2511,15734.0,4,2,1339.4500000000003,2,2,4,224,hibernating
2512,15737.0,1,12,1121.21,4,5,4,454,loyal customers
2513,15738.0,1,17,4462.07,4,5,5,455,loyal customers
2514,15739.0,3,1,449.12,3,1,3,313,about to sleep
2515,15740.0,2,1,154.88000000000002,3,1,1,311,about to sleep
2516,15743.0,1,4,784.4600000000002,4,4,3,443,loyal customers
2517,15744.0,3,1,34.8,2,1,1,211,hibernating
2518,15745.0,1,6,1071.24,5,4,4,544,champions
2519,15746.0,5,2,182.96000000000004,2,2,1,221,hibernating
2520,15747.0,1,3,974.04,4,3,4,434,potential loyalists
2521,15748.0,2,1,149.30999999999997,3,1,1,311,about to sleep
2522,15749.0,8,4,21535.9,1,4,5,145,at risk
2523,15750.0,1,6,2124.96,5,4,5,545,champions
2524,15752.0,2,7,2369.28,3,5,5,355,loyal customers
2525,15753.0,11,1,79.2,1,1,1,111,hibernating
2526,15754.0,2,4,455.66999999999996,3,4,3,343,loyal customers
2527,15755.0,1,8,2318.88,5,5,5,555,champions
2528,15756.0,3,4,532.96,3,4,3,343,loyal customers
2529,15757.0,3,2,714.4200000000001,3,2,3,323,about to sleep
2530,15758.0,1,1,205.25,4,1,1,411,promising
2531,15759.0,8,3,253.04000000000002,1,3,2,132,at risk
2532,15762.0,3,2,583.75,3,2,3,323,about to sleep
2533,15763.0,2,3,1048.67,4,3,4,434,potential loyalists
2534,15764.0,3,10,3245.47,2,5,5,255,can't loose
2535,15766.0,3,1,315.05999999999995,3,1,2,312,about to sleep
2536,15768.0,4,4,581.8299999999999,2,4,3,243,at risk
2537,15769.0,1,28,51731.92,5,5,5,555,champions
2538,15773.0,1,1,635.6800000000001,5,1,3,513,new customers
2539,15774.0,3,1,270.79999999999995,3,1,2,312,about to sleep
2540,15775.0,9,1,104.9,1,1,1,111,hibernating
2541,15776.0,5,1,241.61999999999998,2,1,2,212,hibernating
2542,15777.0,8,5,1021.6099999999999,1,4,4,144,at risk
2543,15780.0,7,3,475.28,1,3,3,133,at risk
2544,15781.0,1,4,333.56000000000006,4,4,2,442,loyal customers
2545,15782.0,1,4,2593.94,5,4,5,545,champions
2546,15783.0,1,1,246.3,5,1,2,512,new customers
2547,15785.0,1,8,2303.75,4,5,5,455,loyal customers
2548,15786.0,2,5,4834.2,3,4,5,345,loyal customers
2549,15787.0,1,3,948.05,4,3,4,434,potential loyalists
2550,15789.0,12,1,351.3,1,1,2,112,hibernating
2551,15790.0,1,1,220.85,5,1,2,512,new customers
2552,15791.0,2,3,1604.44,3,3,4,334,need attention
2553,15793.0,1,4,948.96,5,4,4,544,champions
2554,15795.0,5,1,610.01,2,1,3,213,hibernating
2555,15796.0,1,10,2666.61,5,5,5,555,champions
2556,15797.0,4,4,2207.4,2,4,5,245,at risk
2557,15799.0,3,3,884.1400000000001,2,3,4,234,at risk
2558,15800.0,4,2,699.0799999999999,2,2,3,223,hibernating
2559,15801.0,2,4,1042.19,3,4,4,344,loyal customers
2560,15802.0,5,3,-451.42,2,3,1,231,at risk
2561,15803.0,2,1,415.82000000000005,3,1,2,312,about to sleep
2562,15804.0,1,19,3848.5500000000006,5,5,5,555,champions
2563,15805.0,1,19,5081.370000000001,4,5,5,455,loyal customers
2564,15806.0,2,3,784.5799999999999,3,3,3,333,need attention
2565,15807.0,2,3,903.9,3,3,4,334,need attention
2566,15808.0,11,4,2703.32,1,4,5,145,at risk
2567,15809.0,2,6,399.21,3,4,2,342,loyal customers
2568,15810.0,3,7,1145.4300000000003,2,5,4,254,can't loose
2569,15811.0,1,8,1881.4700000000003,4,5,4,454,loyal customers
2570,15812.0,4,5,1801.1400000000003,2,4,4,244,at risk
2571,15813.0,7,2,1303.91,1,2,4,124,hibernating
2572,15814.0,1,6,1842.7300000000002,5,4,4,544,champions
2573,15815.0,3,5,2100.6,3,4,5,345,loyal customers
2574,15819.0,2,4,1905.4499999999998,3,4,4,344,loyal customers
2575,15820.0,11,1,206.98,1,1,1,111,hibernating
2576,15821.0,2,2,570.96,3,2,3,323,about to sleep
2577,15822.0,1,2,885.47,5,2,4,524,potential loyalists
2578,15823.0,12,1,-855.76,1,1,1,111,hibernating
2579,15825.0,6,1,532.94,2,1,3,213,hibernating
2580,15826.0,2,4,1649.36,3,4,4,344,loyal customers
2581,15827.0,3,18,1450.5500000000002,2,5,4,254,can't loose
2582,15829.0,4,2,636.14,2,2,3,223,hibernating
2583,15830.0,1,2,547.7,4,2,3,423,potential loyalists
2584,15831.0,2,4,747.76,3,4,3,343,loyal customers
2585,15832.0,9,1,836.7900000000001,1,1,3,113,hibernating
2586,15834.0,3,5,2108.75,3,4,5,345,loyal customers
2587,15835.0,2,4,954.0899999999999,3,4,4,344,loyal customers
2588,15836.0,2,2,117.47,3,2,1,321,about to sleep
2589,15837.0,3,1,391.98,3,1,2,312,about to sleep
2590,15838.0,1,19,32674.06,5,5,5,555,champions
2591,15839.0,1,5,1020.7400000000002,4,4,4,444,loyal customers
2592,15840.0,2,3,345.66,3,3,2,332,need attention
2593,15841.0,3,6,1209.1,3,4,4,344,loyal customers
2594,15843.0,10,1,118.95000000000002,1,1,1,111,hibernating
2595,15844.0,2,1,130.73999999999998,3,1,1,311,about to sleep
2596,15845.0,1,10,3650.8699999999994,4,5,5,455,loyal customers
2597,15847.0,2,2,389.27,3,2,2,322,about to sleep
2598,15850.0,1,2,238.85000000000002,4,2,2,422,potential loyalists
2599,15852.0,7,2,160.70999999999998,1,2,1,121,hibernating
2600,15853.0,2,1,110.80000000000001,3,1,1,311,about to sleep
2601,15854.0,1,12,2974.65,5,5,5,555,champions
2602,15855.0,5,5,712.24,2,4,3,243,at risk
2603,15856.0,1,30,14602.349999999999,5,5,5,555,champions
2604,15857.0,1,1,296.99999999999994,4,1,2,412,promising
2605,15858.0,1,4,1054.92,4,4,4,444,loyal customers
2606,15860.0,2,7,874.55,3,5,3,353,loyal customers
2607,15861.0,1,10,3000.3599999999997,4,5,5,455,loyal customers
2608,15862.0,1,3,478.65,5,3,3,533,potential loyalists
2609,15863.0,1,2,68.84,4,2,1,421,potential loyalists
2610,15864.0,1,8,1769.7800000000002,4,5,4,454,loyal customers
2611,15865.0,2,3,895.1299999999999,3,3,4,334,need attention
2612,15866.0,4,1,230.53,2,1,2,212,hibernating
2613,15867.0,1,15,3684.8900000000003,5,5,5,555,champions
2614,15869.0,10,2,149.64,1,2,1,121,hibernating
2615,15870.0,2,1,354.09000000000003,3,1,2,312,about to sleep
2616,15872.0,1,2,360.93000000000006,4,2,2,422,potential loyalists
2617,15874.0,3,9,4330.670000000001,3,5,5,355,loyal customers
2618,15877.0,1,3,440.78000000000003,5,3,3,533,potential loyalists
2619,15880.0,12,0,0.0,1,1,1,111,hibernating
2620,15881.0,11,8,438.23999999999995,1,5,2,152,can't loose
2621,15882.0,7,2,145.04,1,2,1,121,hibernating
2622,15883.0,1,2,396.4799999999999,5,2,2,522,potential loyalists
2623,15885.0,4,3,379.35,2,3,2,232,at risk
2624,15886.0,3,1,181.09000000000003,3,1,1,311,about to sleep
2625,15888.0,3,2,141.27,2,2,1,221,hibernating
2626,15889.0,6,1,148.95,2,1,1,211,hibernating
2627,15891.0,8,1,524.52,1,1,3,113,hibernating
2628,15894.0,9,1,106.81,1,1,1,111,hibernating
2629,15895.0,5,1,179.17000000000002,2,1,1,211,hibernating
2630,15897.0,7,2,222.05,1,2,2,122,hibernating
2631,15898.0,1,4,862.99,5,4,3,543,champions
2632,15899.0,12,0,0.0,1,1,1,111,hibernating
2633,15900.0,1,1,351.11000000000007,4,1,2,412,promising
2634,15901.0,1,3,363.88,4,3,2,432,potential loyalists
2635,15903.0,1,8,5126.34,5,5,5,555,champions
2636,15904.0,1,1,164.67999999999998,5,1,1,511,new customers
2637,15906.0,1,8,1521.79,4,5,4,454,loyal customers
2638,15907.0,1,3,967.45,5,3,4,534,potential loyalists
2639,15909.0,6,1,191.93999999999997,2,1,1,211,hibernating
2640,15910.0,1,8,1232.18,5,5,4,554,champions
2641,15912.0,6,2,264.62,2,2,2,222,hibernating
2642,15916.0,1,7,1277.09,4,5,4,454,loyal customers
2643,15917.0,9,1,123.10000000000001,1,1,1,111,hibernating
2644,15918.0,7,2,334.22999999999996,1,2,2,122,hibernating
2645,15919.0,1,1,369.17,4,1,2,412,promising
2646,15920.0,6,4,167.5,2,4,1,241,at risk
2647,15921.0,6,1,336.03000000000003,2,1,2,212,hibernating
2648,15922.0,12,0,0.0,1,1,1,111,hibernating
2649,15923.0,12,0,0.0,1,1,1,111,hibernating
2650,15925.0,7,1,207.14999999999998,1,1,1,111,hibernating
2651,15930.0,3,1,426.63000000000005,3,1,2,312,about to sleep
2652,15932.0,1,11,2461.85,5,5,5,555,champions
2653,15933.0,1,3,1107.46,4,3,4,434,potential loyalists
2654,15935.0,8,2,416.86,1,2,2,122,hibernating
2655,15937.0,3,1,145.35,3,1,1,311,about to sleep
2656,15938.0,4,5,404.58000000000004,2,4,2,242,at risk
2657,15939.0,3,16,6102.26,2,5,5,255,can't loose
2658,15940.0,11,2,31.799999999999997,1,2,1,121,hibernating
